forecast_id,forecast_date,model_version,model_role,rank,ticker,company_name,sector,candidate_type,edge_status,rating,elasticity_score,next_day_move_probability,upside_momentum_score,bounce_score,downside_continuation_score,squeeze_score,squeeze_data_status,confluence_score,catalyst_score,expectation_gap_score,execution_quality_score,payoff_quality_score,risk_reward_ratio,precision_gate,risk_score,last_close,primary_scenario,primary_probability,secondary_scenario,secondary_probability,risk_scenario,risk_probability,expected_range,scenario_prices,trigger_levels,market_context,supporting_evidence,conflicting_evidence,missing_evidence,risk_flags,reason,status,actual_next_day_return,actual_3d_return,actual_5d_return,next_day_open,next_day_high,next_day_low,next_day_close,next_day_high_gain,next_day_close_gain,next_day_max_drawdown,range_hit,primary_hit,entry_triggered,stop_triggered,target_hit,open_condition_return,trigger_condition_return,executable_result
2026-06-17-stock_radar_baseline_v1-CRSP-0fffadb150f7,2026-06-17,stock_radar_baseline_v1,baseline,9,CRSP,CRISPR Therapeutics AG,Biotech,next_day_upside_momentum,NO_EDGE,C,96.080000,0.817400,83.820000,48.320000,25.000000,37.500000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,35.000000,50.000000,71.360000,62.110000,0.874000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""成交量未确认""]}",0.000000,53.355000,upside_path_after_trigger,0.708300,range_extension_after_trigger,0.206700,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":48.954,""expected_high"":58.9784,""expected_mid"":53.9662,""expected_low_pct"":-0.08248,""expected_high_pct"":0.1054,""volatility_adjusted_range"":0.11456,""label"":""48.95 to 58.98""}","{""base_case_price"":53.9662,""upside_case_price"":58.9784,""downside_case_price"":48.954,""bounce_target_price"":57.9393,""failed_bounce_price"":46.92}","{""upside_trigger_level"":59.0,""downside_risk_level"":52.1744,""invalidation_level"":46.92,""gap_fill_level"":52.61,""breakout_level"":59.0,""breakdown_level"":46.92,""nearest_support"":46.92,""nearest_resistance"":59.0}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""price"",""name"":""price_structure_confirmed"",""score"":74.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":62.11,""detail"":""次日预期上行/下行赔率约 0.874。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":86.0,""detail"":""Biotech 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":65.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""expectation_gap"",""name"":""expectation_gap_not_confirmed"",""score"":50.0,""detail"":""预期差证据不足，可能只是普通波动。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":73.01,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 预期差证据不足，可能只是普通波动。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-BEAM-5b878a71b619,2026-06-17,stock_radar_baseline_v1,baseline,10,BEAM,Beam Therapeutics Inc,Biotech,no_edge,NO_EDGE,C,32.640000,0.399100,98.240000,39.720000,25.000000,62.060000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,38.000000,50.000000,63.850000,38.100000,0.228000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""成交量未确认"",""赔率质量未确认"",""次日赔率质量不足""]}",0.000000,32.480000,no_edge,0.150000,no_edge,0.200000,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":30.6772,""expected_high"":33.9851,""expected_mid"":32.3312,""expected_low_pct"":-0.0555,""expected_high_pct"":0.04634,""volatility_adjusted_range"":0.06454,""label"":""30.68 to 33.99""}","{""base_case_price"":32.3312,""upside_case_price"":33.9851,""downside_case_price"":30.6772,""bounce_target_price"":34.0522,""failed_bounce_price"":25.87}","{""upside_trigger_level"":34.02,""downside_risk_level"":31.6194,""invalidation_level"":25.87,""gap_fill_level"":30.99,""breakout_level"":34.02,""breakdown_level"":25.87,""nearest_support"":25.87,""nearest_resistance"":34.02}","{""market_state"":""neutral"",""market_score"":65.54,""risk_level"":""medium"",""data_freshness_status"":""fresh""}","[{""source"":""price"",""name"":""price_structure_confirmed"",""score"":66.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":97.63,""detail"":""Biotech 板块显示相对强势。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":62.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""expectation_gap"",""name"":""expectation_gap_not_confirmed"",""score"":50.0,""detail"":""预期差证据不足，可能只是普通波动。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":63.64,""detail"":""成交确认或流动性不足。""},{""source"":""payoff"",""name"":""payoff_quality_weak"",""score"":61.9,""detail"":""预期上行空间相对失效风险不够优。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 预期差证据不足，可能只是普通波动。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-CEG-0de9f6b6c0f2,2026-06-17,stock_radar_baseline_v1,baseline,10,CEG,Constellation Energy Corp,Nuclear / Power,event_driven_volatility,NO_EDGE,C,96.040000,0.858400,81.680000,49.820000,25.000000,52.640000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,76.000000,58.000000,69.090000,60.290000,0.780000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""价格结构未确认"",""成交量未确认""]}",0.000000,270.865000,upside_path_after_trigger,0.727300,range_extension_after_trigger,0.187700,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":256.0398,""expected_high"":294.5442,""expected_mid"":275.292,""expected_low_pct"":-0.05473,""expected_high_pct"":0.08742,""volatility_adjusted_range"":0.07602,""label"":""256.04 to 294.54""}","{""base_case_price"":275.292,""upside_case_price"":294.5442,""downside_case_price"":256.0398,""bounce_target_price"":286.3079,""failed_bounce_price"":240.51}","{""upside_trigger_level"":310.45,""downside_risk_level"":266.9691,""invalidation_level"":240.51,""gap_fill_level"":262.35,""breakout_level"":310.45,""breakdown_level"":240.51,""nearest_support"":240.51,""nearest_resistance"":310.45}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""catalyst"",""name"":""news_catalyst"",""score"":76.0,""detail"":""How Constellation’s US$3.09 Billion Equity Raise And AI Power Deals At Constellation Energy (CEG) Has Changed Its Investment Story""},{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":58.0,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":60.29,""detail"":""次日预期上行/下行赔率约 0.78。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":98.49,""detail"":""Nuclear / Power 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":44.0,""detail"":""价格结构没有确认高质量短线形态。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":63.47,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：价格结构没有确认高质量短线形态。 / 成交确认或流动性不足。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-MARA-138685ac6d52,2026-06-17,stock_radar_baseline_v1,baseline,11,MARA,MARA Holdings Inc,Crypto Miners,next_day_upside_momentum,NO_EDGE,C,96.070000,0.826400,100.000000,49.570000,25.000000,59.260000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,44.000000,54.000000,71.980000,60.060000,0.673000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""成交量未确认""]}",0.000000,14.695000,upside_path_after_trigger,0.774500,range_extension_after_trigger,0.140500,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":13.028,""expected_high"":16.8251,""expected_mid"":14.9265,""expected_low_pct"":-0.11344,""expected_high_pct"":0.14495,""volatility_adjusted_range"":0.15756,""label"":""13.03 to 16.83""}","{""base_case_price"":14.9265,""upside_case_price"":16.8251,""downside_case_price"":13.028,""bounce_target_price"":16.4315,""failed_bounce_price"":11.53}","{""upside_trigger_level"":15.32,""downside_risk_level"":14.2498,""invalidation_level"":11.53,""gap_fill_level"":14.64,""breakout_level"":15.32,""breakdown_level"":11.53,""nearest_support"":11.53,""nearest_resistance"":15.32}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""price"",""name"":""price_structure_confirmed"",""score"":66.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":60.06,""detail"":""次日预期上行/下行赔率约 0.673。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":96.44,""detail"":""Crypto Miners 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":56.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""expectation_gap"",""name"":""expectation_gap_not_confirmed"",""score"":46.0,""detail"":""预期差证据不足，可能只是普通波动。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":63.07,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 预期差证据不足，可能只是普通波动。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-ARM-9217ea581284,2026-06-17,stock_radar_baseline_v1,baseline,12,ARM,Arm Holdings PLC,AI / Semiconductors,short_squeeze_candidate,NO_EDGE,C,96.070000,0.838400,100.000000,48.820000,25.000000,100.000000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,56.000000,58.000000,76.820000,59.880000,0.645000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""成交量未确认""]}",0.000000,415.770000,upside_path_after_trigger,0.762000,open_drive_then_gap_fill,0.153000,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":357.0083,""expected_high"":509.6255,""expected_mid"":433.3169,""expected_low_pct"":-0.14133,""expected_high_pct"":0.22574,""volatility_adjusted_range"":0.19629,""label"":""357.01 to 509.63""}","{""base_case_price"":433.3169,""upside_case_price"":509.6255,""downside_case_price"":357.0083,""bounce_target_price"":476.9801,""failed_bounce_price"":206.38}","{""upside_trigger_level"":428.6,""downside_risk_level"":401.5507,""invalidation_level"":206.38,""gap_fill_level"":396.34,""breakout_level"":428.6,""breakdown_level"":206.38,""nearest_support"":206.38,""nearest_resistance"":428.6}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":58.0,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""price"",""name"":""price_structure_confirmed"",""score"":88.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":59.88,""detail"":""次日预期上行/下行赔率约 0.645。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":90.19,""detail"":""AI / Semiconductors 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":44.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":63.1,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 成交确认或流动性不足。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-AMD-165c64098e69,2026-06-17,stock_radar_baseline_v1,baseline,13,AMD,Advanced Micro Devices Inc,AI / Semiconductors,no_edge,NO_EDGE,C,35.240000,0.432400,100.000000,37.260000,38.440000,68.130000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,54.000000,58.000000,63.940000,35.430000,0.206000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""成交量未确认"",""赔率质量未确认"",""次日赔率质量不足""]}",8.000000,512.480000,no_edge,0.150000,no_edge,0.200000,failed_breakout_or_gap_fade,0.177100,"{""expected_low"":483.0804,""expected_high"":537.0252,""expected_mid"":510.0528,""expected_low_pct"":-0.05737,""expected_high_pct"":0.04789,""volatility_adjusted_range"":0.06671,""label"":""483.08 to 537.03""}","{""base_case_price"":510.0528,""upside_case_price"":537.0252,""downside_case_price"":483.0804,""bounce_target_price"":538.1191,""failed_bounce_price"":393.36}","{""upside_trigger_level"":558.37,""downside_risk_level"":498.6961,""invalidation_level"":393.36,""gap_fill_level"":507.29,""breakout_level"":558.37,""breakdown_level"":393.36,""nearest_support"":393.36,""nearest_resistance"":558.37}","{""market_state"":""neutral"",""market_score"":65.54,""risk_level"":""medium"",""data_freshness_status"":""fresh""}","[{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":58.0,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""price"",""name"":""price_structure_confirmed"",""score"":66.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":85.19,""detail"":""AI / Semiconductors 板块显示相对强势。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":46.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":55.9,""detail"":""成交确认或流动性不足。""},{""source"":""payoff"",""name"":""payoff_quality_weak"",""score"":64.57,""detail"":""预期上行空间相对失效风险不够优。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]","[""weak_close_distribution_risk""]",压制：近期没有强确认催化，不能只靠热度给高等级。 / 成交确认或流动性不足。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-IONQ-e9293afac511,2026-06-17,stock_radar_baseline_v1,baseline,13,IONQ,IONQ Inc,Quantum / High Beta,next_day_upside_momentum,NO_EDGE,C,88.070000,0.820400,66.090000,37.400000,39.000000,42.180000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,38.000000,54.000000,58.470000,58.630000,0.973000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""价格结构未确认"",""成交量未确认""]}",0.000000,56.875000,upside_path_after_trigger,0.643300,range_extension_after_trigger,0.224100,failed_breakout_or_gap_fade,0.132600,"{""expected_low"":48.218,""expected_high"":67.9367,""expected_mid"":58.0774,""expected_low_pct"":-0.15221,""expected_high_pct"":0.19449,""volatility_adjusted_range"":0.2114,""label"":""48.22 to 67.94""}","{""base_case_price"":58.0774,""upside_case_price"":67.9367,""downside_case_price"":48.218,""bounce_target_price"":65.8927,""failed_bounce_price"":45.51}","{""upside_trigger_level"":73.65,""downside_risk_level"":54.9299,""invalidation_level"":45.51,""gap_fill_level"":61.18,""breakout_level"":73.65,""breakdown_level"":45.51,""nearest_support"":45.51,""nearest_resistance"":73.65}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":58.63,""detail"":""次日预期上行/下行赔率约 0.973。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":78.35,""detail"":""Quantum / High Beta 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":62.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""expectation_gap"",""name"":""expectation_gap_not_confirmed"",""score"":46.0,""detail"":""预期差证据不足，可能只是普通波动。""},{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":58.5,""detail"":""价格结构没有确认高质量短线形态。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":63.17,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 预期差证据不足，可能只是普通波动。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-LCID-bcb29496d0b7,2026-06-17,stock_radar_baseline_v1,baseline,14,LCID,Lucid Group Inc,High Beta / EV,oversold_bounce,NO_EDGE,C,88.140000,0.820400,68.680000,65.190000,39.000000,44.960000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,38.000000,54.000000,61.900000,58.400000,0.929000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""价格结构未确认"",""成交量未确认""]}",0.000000,5.345000,bounce_attempt_after_trigger,0.647100,range_extension_after_trigger,0.220300,failed_breakout_or_gap_fade,0.132600,"{""expected_low"":4.7086,""expected_high"":6.1581,""expected_mid"":5.4334,""expected_low_pct"":-0.11906,""expected_high_pct"":0.15213,""volatility_adjusted_range"":0.16536,""label"":""4.71 to 6.16""}","{""base_case_price"":5.4334,""upside_case_price"":6.1581,""downside_case_price"":4.7086,""bounce_target_price"":6.0079,""failed_bounce_price"":4.47}","{""upside_trigger_level"":6.95,""downside_risk_level"":5.1745,""invalidation_level"":4.47,""gap_fill_level"":5.25,""breakout_level"":6.95,""breakdown_level"":4.47,""nearest_support"":4.47,""nearest_resistance"":6.95}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":58.4,""detail"":""次日预期上行/下行赔率约 0.929。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":76.58,""detail"":""High Beta / EV 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":62.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""expectation_gap"",""name"":""expectation_gap_not_confirmed"",""score"":46.0,""detail"":""预期差证据不足，可能只是普通波动。""},{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":63.0,""detail"":""价格结构没有确认高质量短线形态。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":72.67,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 预期差证据不足，可能只是普通波动。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-VST-4c17f7fbe9cb,2026-06-17,stock_radar_baseline_v1,baseline,15,VST,Vistra Corp,Nuclear / Power,event_driven_volatility,NO_EDGE,C,96.050000,0.850400,100.000000,49.820000,25.000000,59.290000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,68.000000,58.000000,76.760000,57.810000,0.525000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""成交量未确认""]}",0.000000,161.380000,upside_path_after_trigger,0.778600,range_extension_after_trigger,0.136400,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":151.9339,""expected_high"":176.4675,""expected_mid"":164.2007,""expected_low_pct"":-0.05853,""expected_high_pct"":0.09349,""volatility_adjusted_range"":0.0813,""label"":""151.93 to 176.47""}","{""base_case_price"":164.2007,""upside_case_price"":176.4675,""downside_case_price"":151.9339,""bounce_target_price"":171.2197,""failed_bounce_price"":132.66}","{""upside_trigger_level"":167.4,""downside_risk_level"":158.8878,""invalidation_level"":132.66,""gap_fill_level"":153.52,""breakout_level"":167.4,""breakdown_level"":132.66,""nearest_support"":132.66,""nearest_resistance"":167.4}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""catalyst"",""name"":""earnings_momentum"",""score"":68.0,""detail"":""VST Stock Gains Overnight: Bernstein Calls Rising Power Demand ‘Double Barreled Earnings Event’ For Vistra""},{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":58.0,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""price"",""name"":""price_structure_confirmed"",""score"":88.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":57.81,""detail"":""次日预期上行/下行赔率约 0.525。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":98.49,""detail"":""Nuclear / Power 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":63.33,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：成交确认或流动性不足。,pending,,,,,,,,,,,,,,,,,,
2026-06-17-stock_radar_baseline_v1-VKTX-d4378795a6de,2026-06-17,stock_radar_baseline_v1,baseline,16,VKTX,Viking Therapeutics Inc,Biotech,next_day_upside_momentum,NO_EDGE,C,92.040000,0.820400,76.780000,66.320000,25.000000,35.930000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,38.000000,54.000000,66.190000,57.540000,0.739000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""缺少确认催化"",""价格结构未确认"",""成交量未确认""]}",0.000000,30.400000,upside_path_after_trigger,0.688600,range_extension_after_trigger,0.226400,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":28.5269,""expected_high"":32.7933,""expected_mid"":30.6601,""expected_low_pct"":-0.06161,""expected_high_pct"":0.07873,""volatility_adjusted_range"":0.08557,""label"":""28.53 to 32.79""}","{""base_case_price"":30.6601,""upside_case_price"":32.7933,""downside_case_price"":28.5269,""bounce_target_price"":32.3511,""failed_bounce_price"":27.16}","{""upside_trigger_level"":33.16,""downside_risk_level"":29.8983,""invalidation_level"":27.16,""gap_fill_level"":29.63,""breakout_level"":33.16,""breakdown_level"":27.16,""nearest_support"":27.16,""nearest_resistance"":33.16}","{""market_state"":""attack"",""market_score"":75.94,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":57.54,""detail"":""次日预期上行/下行赔率约 0.739。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":86.0,""detail"":""Biotech 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":75.94,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":62.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""expectation_gap"",""name"":""expectation_gap_not_confirmed"",""score"":46.0,""detail"":""预期差证据不足，可能只是普通波动。""},{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":44.0,""detail"":""价格结构没有确认高质量短线形态。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":75.55,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 预期差证据不足，可能只是普通波动。,pending,,,,,,,,,,,,,,,,,,
